EL_O,"ELMO.    	The man behind/under the character Elmo on 'Sesame Street' is Kevin Clash. If you want to learn more about Elmo and Clash, you can watch the 2011 documentary 'Being Elmo: A Puppeteer's Journey'."
EIR_,"EIRE.    	""Éire"", is the Irish word for ""Ireland"". ""Erin"" is an anglicized version of ""Éire"" and actually corresponds to ""Éirinn"", the dative case of ""Éire""."
EM_,EMT.    	Emergency medical technician (EMT)
E_O,EEO.    	Equal Employment Opportunity (EEO) is a term that has been around since 1964 when the Equal Employment Commission was set up by the Civil Rights Act.
_PR,APR.    	Annual percentage rate (APR).
US_,USA.    	The Miss USA beauty pageant was founded in 1952 in order to select the American candidate for the Miss Universe competition.
_IRE,"EIRE.    	""Éire"", is the Irish word for ""Ireland"". Erin is an anglicized version of ""Éire"", actually corresponding to ""Éirinn"", the dative case of ""Éire""."
EE_,EEO.    	Equal Employment Opportunity (EEO) is a term that has been around since 1964 when the Equal Employment Commission was set up by the Civil Rights Act.
ETE_,ETES.    	One might spend the summer (été) under the sun (le soleil) in French-speaking cities (cités).
DE_,DEA.    	(7. One looking for a deal? : NARC)
EL_OT,"ELIOT.    	T. S. Eliot was born in New England but grew up in St. Louis, Missouri. Much of his college education was at Oxford, and clearly he became comfortable with life in England. In 1927 he became a British citizen, and lived the rest of life in the UK."
_OE,MOE.    	In the 1940s the Three Stooges did their bit for the war effort and made a series of anti-Nazi movies. One of the highlights of these films and shorts was Moe Howard's impersonation of Adolf Hitler.
MI_,"MIA.    	O patria mia' is an aria from Verdi's 'Aida'. The aria is sung by the title character, with 'O patria mia' translating as 'O, my homeland'."
M_A,"MBA.    	Wharton is the business school of the University of Pennsylvania, in Philadelphia."
EUR_,"EURO.    	The European Union (EU) today stands at a membership of 27 states. The Euro is the official currency of only 16 of the 27. The list of states in the EU that don't use the Euro includes the UK, Denmark and Sweden."
T_U,"TAU.    	Tau is the 19th letter of the Greek alphabet, the letter which gave rise to our Roman ""T"". Both the letters tau (T) and chi (X) have long been symbolically associated with the cross."
MI_,"MIA.    	Mia Hamm is a retired American soccer player, a forward who played on the US national team that won the FIFA women's World Cup in 1991. Hamm has scored 158 international goals, more than other player in the world, male or female. Amazingly, Hamm was born with a clubfoot, and so had to wear corrective shoes when she was growing up."
A_S,"ASS.    	'Cretin' is a slang term for an idiot. 'Cretin' was a medical term in the 1900s that derived from Alpine French dialect. Congenital hypothyroidism was particularly associated with an area in the French Alps and manifested itself as impaired physical and mental development, a condition known as ""cretinism""."
ETA_,ETAS.    	Expected time of arrival (ETA)
EY_E,"EYRE.    	""Jane Eyre"" is of course the novel written by Charlotte Brontë, under the pen name Currer Bell. Over the years, I've shared here on my blogs that the ""Jane Eyre"" story line is a little too dark and Gothic for my taste, but a very persuasive blog reader convinced me to look more at the romantic side of the story and give it a second chance. I watched a wonderful 4-hour television adaptation of the novel made by the BBC a while back and I have to say that because I was focused on the relationship between Jane and Rochester, I was able to push past the Gothic influences (that depress me) so I really enjoyed the story. I thoroughly recommend the 2006 BBC adaptation to fans of the novel."
TA_,"TAT.    	The word ""tattoo"" (often shortened to 'tat') was first used in English in the writings of the famous English explorer Captain Cook. In his descriptions of the indelible marks adorning the skin of Polynesian natives, Cook anglicized the Tahitian word ""tatau"" into our ""tattoo""."
_ILE,"NILE.    	The Valley of the Kings in the Egypt is located on the west bank of the Nile opposite the modern city of Luxor, the site of ancient Thebes. There are about 60 individual burial chambers in the area, which housed notable royals and nobles of Ancient Egypt."
E_R,EAR.    	The tragus is that small triangular flap that points rearwards at the center of the ear canal in the outer ear.
C_N,"CNN.    	CNN (Cable News Network) was launched in 1980, the first television channel in the world to provide news 24 hours a day."
E_AS,ETAS.    	Estimated time of arrival (ETA)
NIL_,NILE.    	The Blue Nile and the White Nile are the two major tributaries that form the River Nile.
C_N,"CNN.    	""The Situation Room"" is a CNN news show aired in the afternoons, and hosted by Wolf Blitzer. I'm not a big fan, to be honest ..."
_CRE,"ACRE.    	At one time, an acre was defined as the amount of land a yoke of oxen could plow in a day. This was more precisely defined as a strip of land one furlong long (660 feet) and one chain wide (66 feet). The word ""furlong"" is actually derived from the Old English words meaning ""furrow long"", the length of the furrow plowed by the oxen."
_EN,"LEN.    	Len Cariou is a Canadian actor, famous for his Broadway portrayal of 'Sweeney Todd'. I most recognize him from supporting roles in 'Flags of Our Fathers' and 'Thirteen Days', two great movies."
YS_R,"YSER.    	The Yser originates in northern France and flows through Belgium into the North Sea. The Yser name is oft associated with WWI as it figured in a major battle early in the conflict. In the first three months of the war the German Army pushed almost completely through Belgium, inflicting heavy losses on the Belgian Army as the defenders were forced to fight a fast-moving rearguard action. The Germans were intent on pushing right through Belgium and across France in a ""race to the sea"". But the Belgians, with the help of their Allies, decided to make a final stand at the Yser Canal in an effort to prevent the Germans reaching the French ports of Calais and Dunkirk. The 22-mile long defensive line was chosen at the Yser because the river and canal system could be flooded to create a barrier that might be defended. The plan was successful and the front was ""stabilized"". As we now know, millions of lives were lost over the coming years with very little movement of that battle line."
_ER,"HER.    	""Cover Her Face"" is the first novel from the pen of English crime novelist P. D. James. ""Cover Her Face"" introduces the world to James' famous hero, the detective and sometime poet Adam Dalgliesh."
AR_,"ARR.    	The Idlewild Golf Course was taken over by the city of New York in 1943 and construction started on a new airport to serve the metropolis and relieve congestion at La Guardia. The Idlewild name still persists, even though the airport was named after Major General Alexander E. Anderson from the first days of the project. When the facility started operating in 1948 it was known as New York International Airport, Anderson Field. It was renamed to John F. Kennedy International Airport (JFK) in 1963, one month after the President was assassinated."
UZ_,UZI.    	The first Uzi submachine gun was designed in the late 1940s by Major Uziel Gal of the Israel Defense Forces who gave his name to the gun.
_HI,"AHI.    	Yellowfin tuna is usually marketed as ""ahi"", its Hawaiian name. Yellowfin tuna is one big fish, often weighing over 300 pounds."
LA_,"LAO.    	Vientiane is the capital city of Laos, situated on the famous Mekong River. The city was originally called the ""city of sandalwood"" by Buddhist monks, naming after the valued trees that grew in the area. The French took the Pali words for ""city of sandalwood"" and rewrote it as the French-sounding ""Vientiane""."
NE_P,"NEAP.    	Neap tides are when the difference between the height of the water at high tide and low tide is relatively small. Spring tide is the opposite, with a big swing in the height of the water. Tides of course are caused by the gravitational pull of the moon on the oceans. At neap tide, the lesser gravitational effect of the sun cancels out some of the moon's effect. At spring tides, the sun and the moon's gravities act in concert causing more extreme movement of the oceans."
EE_,EEO.    	Equal Employment Opportunity (EEO) is a term that has been around since 1964 when the Equal Employment Commission was set up by the Civil Rights Act.
_HAB,AHAB.    	(21A. Weapon for 27-Across : HARPOON)
INR_,"IN RE.    	The term ""in re"" is Latin, derived from ""in"" (in) and ""res"" (thing, matter). It literally means ""in the matter"", and is used as ""in regard to"", or ""in the matter of""."
E_R,"EAR.    	An Ear, Nose and Throat specialist is an ENT."
E_ES,"ETES.    	The Seine is the river that flows through Paris. The Seine empties into the English Channel to the north, at the port city of Le Havre."
EAR_,"EARL.    	In the ranking of nobles, an earl comes above a viscount and below a marquis. The rank of earl is used in the British peerage system and is equivalent to the rank of count in other countries. Other British ranks have female forms (e.g. marquis and marchioness, viscount and viscountess), but there isn't a female word for the rank of earl. A female given the same rank as an earl is known as a countess."
RE_,"REM.    	R.E.M. was a rock band from Athens, Georgia formed in 1980. The name 'R.E.M.' was chosen randomly from a dictionary, apparently."
_AB,"TAB.    	Modern web browsers (like my personal favorite, Google Chrome) have tabs at the top of the page, with each tab representing and providing easy access to different browser windows, all open at the same time."
_ST,"DST.    	On the other side of the Atlantic, Daylight Saving Time (DST) is known as ""summer time"". The idea behind summer/daylight-savings is to move clocks forward an hour in spring and backwards in the fall so that afternoons have more daylight. DST was first observed in the US in 1918, and is observed in all states other than Hawaii and Arizona. Hawaii doesn't really 'need' DST as the length of daylight doesn't vary much due to the state's tropical latitude. Arizona's climate dictates that extra afternoon daylight is an economic burden due to increased use of air conditioning systems."
H_R,"HER.    	""Tell Laura I Love Her"" is a teenage tragedy song that was a hit for Ray Peterson in 1960, and also for Ricky Valence later the same year. The song tells the sad tale of young Tommy who is in love with Laura. Tommy enters a car race in the hope of winning money to buy Laura an engagement ring. Tommy's car overturns and bursts into flames during the race. His last words are ""Tell Laura I love her... My love for her will never die."""
U_AH,UTAH.    	84. See 115-Down : UTES
ELM_,"ELMO.    	The man behind/under the character Elmo on 'Sesame Street' is Kevin Clash. If you want to learn more about Elmo and Clash, you can watch the 2011 documentary 'Being Elmo: A Puppeteer's Journey'."
S_S,"SAS.    	SAS was formerly known as Scandinavian Airlines System and is the flag carrier of three countries: Denmark, Norway and Sweden."
SH_,"SHE.    	""She Walks in Beauty"" is one of the most famous poems written by Lord Byron. The poem is very descriptive of an elegant and beautiful woman. He wrote it the day after seeing his cousin, who was in mourning, walking by in a black dress set with spangles. The opening lines are:"
AB_L,"ABEL.    	According to the Bible, Adam and Eve had several children, although only the first three are mentioned by name: Cain, Abel and Seth."
NEM_,"NEMO.    	In the 1954 movie version of ""20,000 Leagues Under the Sea"", Captain Nemo goes down with his ship. In the novel by Jules Verne the fate of Nemo and his crew isn't quite so cut and dry, although the inference is perhaps that they did indeed head for Davy Jones' Locker."
_EL,"CEL.    	In the world of animation, a cel is a transparent sheet on which objects and characters are drawn. In the first half of the 20th century the sheet was actually made of celluloid, giving the ""cel"" its name."
ER_T,ERAT.    	QED is used at the end of a mathematical proof or a philosophical argument. The QED initialism stands for the Latin 'quod erat demonstrandum' meaning 'that which was to be demonstrated'.
AS_,ASS.    	Aesop used the ass in at least four of his fables:
_SNER,"ASNER.    	""Up"" is the tenth movie released by Pixar studios, featuring wonderful animation as we have come to expect from Pixar. The film earned itself two Academy Awards. The main voice actor is Ed Asner, whose animated persona as Carl Fredricksen was created to resemble Spencer Tracy, as Tracy appeared in his last film, 'Guess Who's Coming to Dinner'."
_HE,"SHE.    	The beauty pageant theme song, ""There She Is, Miss America"", was written by composer Bernie Wayne. Wayne, who died at the age of 74 in 1993, wrote many hit songs, including ""Blue Velvet"" and ""The Magic Touch"". He also wrote a famous advertising jingle: ""Chock Full O'Nuts Is the Heavenly Coffee""."
EU_O,EURO.    	'Jack' is a slang term for money.
E_AS,ETAS.    	Estimated time of arrival (ETA)
NOE_,"NOEL.    	'Angels From the Realms of Glory' is a lovely Christmas carol written by James Montgomery, an English poet. It was first published in 1816."
RE_,REM.    	REM is an acronym standing for Rapid Eye Movement sleep. REM sleep takes up 20-25% of the sleeping hours and is the period associated with one's most vivid dreams.
C_A,CPA.    	Certified public accountant (CPA)
